month,total.total,timeRange.start,timeRange.end
2012-01-08T00:00:00.000Z,539033529,2012-01-08T00:00:00.000Z,2012-01-09T00:00:00.000Z
2012-01-09T00:00:00.000Z,586047356,2012-01-09T00:00:00.000Z,2012-01-10T00:00:00.000Z
2012-01-10T00:00:00.000Z,576371102,2012-01-10T00:00:00.000Z,2012-01-11T00:00:00.000Z
2012-01-11T00:00:00.000Z,575367914,2012-01-11T00:00:00.000Z,2012-01-12T00:00:00.000Z
2012-01-12T00:00:00.000Z,566072598,2012-01-12T00:00:00.000Z,2012-01-13T00:00:00.000Z
2012-01-13T00:00:00.000Z,549121075,2012-01-13T00:00:00.000Z,2012-01-14T00:00:00.000Z
2012-01-14T00:00:00.000Z,515567582,2012-01-14T00:00:00.000Z,2012-01-15T00:00:00.000Z
2012-01-15T00:00:00.000Z,555774856,2012-01-15T00:00:00.000Z,2012-01-16T00:00:00.000Z
2012-01-16T00:00:00.000Z,590025028,2012-01-16T00:00:00.000Z,2012-01-17T00:00:00.000Z
2012-01-17T00:00:00.000Z,577915752,2012-01-17T00:00:00.000Z,2012-01-18T00:00:00.000Z
2012-01-18T00:00:00.000Z,547662289,2012-01-18T00:00:00.000Z,2012-01-19T00:00:00.000Z
2012-01-19T00:00:00.000Z,545800485,2012-01-19T00:00:00.000Z,2012-01-20T00:00:00.000Z
2012-01-20T00:00:00.000Z,551598561,2012-01-20T00:00:00.000Z,2012-01-21T00:00:00.000Z
2012-01-21T00:00:00.000Z,511077773,2012-01-21T00:00:00.000Z,2012-01-22T00:00:00.000Z
2012-01-22T00:00:00.000Z,550712498,2012-01-22T00:00:00.000Z,2012-01-23T00:00:00.000Z
2012-01-23T00:00:00.000Z,576823316,2012-01-23T00:00:00.000Z,2012-01-24T00:00:00.000Z
2012-01-24T00:00:00.000Z,576884393,2012-01-24T00:00:00.000Z,2012-01-25T00:00:00.000Z
2012-01-25T00:00:00.000Z,561068033,2012-01-25T00:00:00.000Z,2012-01-26T00:00:00.000Z
2012-01-26T00:00:00.000Z,542803543,2012-01-26T00:00:00.000Z,2012-01-27T00:00:00.000Z
2012-01-27T00:00:00.000Z,531099914,2012-01-27T00:00:00.000Z,2012-01-28T00:00:00.000Z
2012-01-28T00:00:00.000Z,489470793,2012-01-28T00:00:00.000Z,2012-01-29T00:00:00.000Z
2012-01-29T00:00:00.000Z,540409739,2012-01-29T00:00:00.000Z,2012-01-30T00:00:00.000Z
2012-01-30T00:00:00.000Z,581948014,2012-01-30T00:00:00.000Z,2012-01-31T00:00:00.000Z
2012-01-31T00:00:00.000Z,556536079,2012-01-31T00:00:00.000Z,2012-02-01T00:00:00.000Z
2012-02-01T00:00:00.000Z,550161970,2012-02-01T00:00:00.000Z,2012-02-02T00:00:00.000Z
2012-02-02T00:00:00.000Z,552448770,2012-02-02T00:00:00.000Z,2012-02-03T00:00:00.000Z
2012-02-03T00:00:00.000Z,511524187,2012-02-03T00:00:00.000Z,2012-02-04T00:00:00.000Z
2012-02-04T00:00:00.000Z,484345620,2012-02-04T00:00:00.000Z,2012-02-05T00:00:00.000Z
2012-02-05T00:00:00.000Z,532325206,2012-02-05T00:00:00.000Z,2012-02-06T00:00:00.000Z
2012-02-06T00:00:00.000Z,573811201,2012-02-06T00:00:00.000Z,2012-02-07T00:00:00.000Z
2012-02-07T00:00:00.000Z,574768284,2012-02-07T00:00:00.000Z,2012-02-08T00:00:00.000Z
2012-02-08T00:00:00.000Z,566019944,2012-02-08T00:00:00.000Z,2012-02-09T00:00:00.000Z
2012-02-09T00:00:00.000Z,553595054,2012-02-09T00:00:00.000Z,2012-02-10T00:00:00.000Z
2012-02-10T00:00:00.000Z,522058583,2012-02-10T00:00:00.000Z,2012-02-11T00:00:00.000Z
2012-02-11T00:00:00.000Z,482318578,2012-02-11T00:00:00.000Z,2012-02-12T00:00:00.000Z
2012-02-12T00:00:00.000Z,545686374,2012-02-12T00:00:00.000Z,2012-02-13T00:00:00.000Z
2012-02-13T00:00:00.000Z,583965231,2012-02-13T00:00:00.000Z,2012-02-14T00:00:00.000Z
2012-02-14T00:00:00.000Z,562561506,2012-02-14T00:00:00.000Z,2012-02-15T00:00:00.000Z
2012-02-15T00:00:00.000Z,552494514,2012-02-15T00:00:00.000Z,2012-02-16T00:00:00.000Z
2012-02-16T00:00:00.000Z,560270334,2012-02-16T00:00:00.000Z,2012-02-17T00:00:00.000Z
2012-02-17T00:00:00.000Z,531744221,2012-02-17T00:00:00.000Z,2012-02-18T00:00:00.000Z
2012-02-18T00:00:00.000Z,490999777,2012-02-18T00:00:00.000Z,2012-02-19T00:00:00.000Z
2012-02-19T00:00:00.000Z,528094133,2012-02-19T00:00:00.000Z,2012-02-20T00:00:00.000Z
2012-02-20T00:00:00.000Z,570743416,2012-02-20T00:00:00.000Z,2012-02-21T00:00:00.000Z
2012-02-21T00:00:00.000Z,568269669,2012-02-21T00:00:00.000Z,2012-02-22T00:00:00.000Z
2012-02-22T00:00:00.000Z,573340838,2012-02-22T00:00:00.000Z,2012-02-23T00:00:00.000Z
2012-02-23T00:00:00.000Z,566732143,2012-02-23T00:00:00.000Z,2012-02-24T00:00:00.000Z
2012-02-24T00:00:00.000Z,559672431,2012-02-24T00:00:00.000Z,2012-02-25T00:00:00.000Z
2012-02-25T00:00:00.000Z,513962178,2012-02-25T00:00:00.000Z,2012-02-26T00:00:00.000Z
2012-02-26T00:00:00.000Z,561002007,2012-02-26T00:00:00.000Z,2012-02-27T00:00:00.000Z
2012-02-27T00:00:00.000Z,591030486,2012-02-27T00:00:00.000Z,2012-02-28T00:00:00.000Z
2012-02-28T00:00:00.000Z,575126820,2012-02-28T00:00:00.000Z,2012-02-29T00:00:00.000Z
2012-02-29T00:00:00.000Z,575488873,2012-02-29T00:00:00.000Z,2012-03-01T00:00:00.000Z
2012-03-01T00:00:00.000Z,564871112,2012-03-01T00:00:00.000Z,2012-03-02T00:00:00.000Z
2012-03-02T00:00:00.000Z,527892475,2012-03-02T00:00:00.000Z,2012-03-03T00:00:00.000Z
2012-03-03T00:00:00.000Z,485189142,2012-03-03T00:00:00.000Z,2012-03-04T00:00:00.000Z
2012-03-04T00:00:00.000Z,537609690,2012-03-04T00:00:00.000Z,2012-03-05T00:00:00.000Z
2012-03-05T00:00:00.000Z,562572310,2012-03-05T00:00:00.000Z,2012-03-06T00:00:00.000Z
2012-03-06T00:00:00.000Z,563889002,2012-03-06T00:00:00.000Z,2012-03-07T00:00:00.000Z
2012-03-07T00:00:00.000Z,560119087,2012-03-07T00:00:00.000Z,2012-03-08T00:00:00.000Z
2012-03-08T00:00:00.000Z,541131175,2012-03-08T00:00:00.000Z,2012-03-09T00:00:00.000Z
2012-03-09T00:00:00.000Z,519910370,2012-03-09T00:00:00.000Z,2012-03-10T00:00:00.000Z
2012-03-10T00:00:00.000Z,478096938,2012-03-10T00:00:00.000Z,2012-03-11T00:00:00.000Z
2012-03-11T00:00:00.000Z,514795143,2012-03-11T00:00:00.000Z,2012-03-12T00:00:00.000Z
2012-03-12T00:00:00.000Z,547612410,2012-03-12T00:00:00.000Z,2012-03-13T00:00:00.000Z
2012-03-13T00:00:00.000Z,541917240,2012-03-13T00:00:00.000Z,2012-03-14T00:00:00.000Z
2012-03-14T00:00:00.000Z,545364370,2012-03-14T00:00:00.000Z,2012-03-15T00:00:00.000Z
2012-03-15T00:00:00.000Z,534482731,2012-03-15T00:00:00.000Z,2012-03-16T00:00:00.000Z
2012-03-16T00:00:00.000Z,491862358,2012-03-16T00:00:00.000Z,2012-03-17T00:00:00.000Z
2012-03-17T00:00:00.000Z,462131878,2012-03-17T00:00:00.000Z,2012-03-18T00:00:00.000Z
2012-03-18T00:00:00.000Z,498933307,2012-03-18T00:00:00.000Z,2012-03-19T00:00:00.000Z
2012-03-19T00:00:00.000Z,539945777,2012-03-19T00:00:00.000Z,2012-03-20T00:00:00.000Z
2012-03-20T00:00:00.000Z,543716147,2012-03-20T00:00:00.000Z,2012-03-21T00:00:00.000Z
2012-03-21T00:00:00.000Z,507792443,2012-03-21T00:00:00.000Z,2012-03-22T00:00:00.000Z
2012-03-22T00:00:00.000Z,488045418,2012-03-22T00:00:00.000Z,2012-03-23T00:00:00.000Z
2012-03-23T00:00:00.000Z,465481294,2012-03-23T00:00:00.000Z,2012-03-24T00:00:00.000Z
2012-03-24T00:00:00.000Z,400718062,2012-03-24T00:00:00.000Z,2012-03-25T00:00:00.000Z
2012-03-25T00:00:00.000Z,482456043,2012-03-25T00:00:00.000Z,2012-03-26T00:00:00.000Z
2012-03-26T00:00:00.000Z,538251076,2012-03-26T00:00:00.000Z,2012-03-27T00:00:00.000Z
2012-03-27T00:00:00.000Z,536094329,2012-03-27T00:00:00.000Z,2012-03-28T00:00:00.000Z
2012-03-28T00:00:00.000Z,516770837,2012-03-28T00:00:00.000Z,2012-03-29T00:00:00.000Z
2012-03-29T00:00:00.000Z,513515375,2012-03-29T00:00:00.000Z,2012-03-30T00:00:00.000Z
2012-03-30T00:00:00.000Z,481674679,2012-03-30T00:00:00.000Z,2012-03-31T00:00:00.000Z
2012-03-31T00:00:00.000Z,443088791,2012-03-31T00:00:00.000Z,2012-04-01T00:00:00.000Z
2012-04-01T00:00:00.000Z,469166905,2012-04-01T00:00:00.000Z,2012-04-02T00:00:00.000Z
2012-04-02T00:00:00.000Z,515578206,2012-04-02T00:00:00.000Z,2012-04-03T00:00:00.000Z
2012-04-03T00:00:00.000Z,508445667,2012-04-03T00:00:00.000Z,2012-04-04T00:00:00.000Z
2012-04-04T00:00:00.000Z,493726982,2012-04-04T00:00:00.000Z,2012-04-05T00:00:00.000Z
2012-04-05T00:00:00.000Z,472169421,2012-04-05T00:00:00.000Z,2012-04-06T00:00:00.000Z
2012-04-06T00:00:00.000Z,457812629,2012-04-06T00:00:00.000Z,2012-04-07T00:00:00.000Z
2012-04-07T00:00:00.000Z,435699723,2012-04-07T00:00:00.000Z,2012-04-08T00:00:00.000Z
2012-04-08T00:00:00.000Z,463914037,2012-04-08T00:00:00.000Z,2012-04-09T00:00:00.000Z
2012-04-09T00:00:00.000Z,528464656,2012-04-09T00:00:00.000Z,2012-04-10T00:00:00.000Z
2012-04-10T00:00:00.000Z,531781982,2012-04-10T00:00:00.000Z,2012-04-11T00:00:00.000Z
2012-04-11T00:00:00.000Z,526880276,2012-04-11T00:00:00.000Z,2012-04-12T00:00:00.000Z
2012-04-12T00:00:00.000Z,513220176,2012-04-12T00:00:00.000Z,2012-04-13T00:00:00.000Z
2012-04-13T00:00:00.000Z,489187849,2012-04-13T00:00:00.000Z,2012-04-14T00:00:00.000Z
2012-04-14T00:00:00.000Z,460279898,2012-04-14T00:00:00.000Z,2012-04-15T00:00:00.000Z
2012-04-15T00:00:00.000Z,502290316,2012-04-15T00:00:00.000Z,2012-04-16T00:00:00.000Z
2012-04-16T00:00:00.000Z,546217491,2012-04-16T00:00:00.000Z,2012-04-17T00:00:00.000Z
2012-04-17T00:00:00.000Z,539515773,2012-04-17T00:00:00.000Z,2012-04-18T00:00:00.000Z
2012-04-18T00:00:00.000Z,539710690,2012-04-18T00:00:00.000Z,2012-04-19T00:00:00.000Z
2012-04-19T00:00:00.000Z,536673515,2012-04-19T00:00:00.000Z,2012-04-20T00:00:00.000Z
2012-04-20T00:00:00.000Z,505691264,2012-04-20T00:00:00.000Z,2012-04-21T00:00:00.000Z
2012-04-21T00:00:00.000Z,455748617,2012-04-21T00:00:00.000Z,2012-04-22T00:00:00.000Z
2012-04-22T00:00:00.000Z,511414629,2012-04-22T00:00:00.000Z,2012-04-23T00:00:00.000Z
2012-04-23T00:00:00.000Z,566031881,2012-04-23T00:00:00.000Z,2012-04-24T00:00:00.000Z
2012-04-24T00:00:00.000Z,556167416,2012-04-24T00:00:00.000Z,2012-04-25T00:00:00.000Z
2012-04-25T00:00:00.000Z,558761485,2012-04-25T00:00:00.000Z,2012-04-26T00:00:00.000Z
2012-04-26T00:00:00.000Z,556910439,2012-04-26T00:00:00.000Z,2012-04-27T00:00:00.000Z
2012-04-27T00:00:00.000Z,515451805,2012-04-27T00:00:00.000Z,2012-04-28T00:00:00.000Z
2012-04-28T00:00:00.000Z,460120688,2012-04-28T00:00:00.000Z,2012-04-29T00:00:00.000Z
2012-04-29T00:00:00.000Z,486883285,2012-04-29T00:00:00.000Z,2012-04-30T00:00:00.000Z
2012-04-30T00:00:00.000Z,520828446,2012-04-30T00:00:00.000Z,2012-05-01T00:00:00.000Z
2012-05-01T00:00:00.000Z,537966979,2012-05-01T00:00:00.000Z,2012-05-02T00:00:00.000Z
2012-05-02T00:00:00.000Z,549142987,2012-05-02T00:00:00.000Z,2012-05-03T00:00:00.000Z
2012-05-03T00:00:00.000Z,536175794,2012-05-03T00:00:00.000Z,2012-05-04T00:00:00.000Z
2012-05-04T00:00:00.000Z,517398972,2012-05-04T00:00:00.000Z,2012-05-05T00:00:00.000Z
2012-05-05T00:00:00.000Z,481768350,2012-05-05T00:00:00.000Z,2012-05-06T00:00:00.000Z
2012-05-06T00:00:00.000Z,524506804,2012-05-06T00:00:00.000Z,2012-05-07T00:00:00.000Z
2012-05-07T00:00:00.000Z,568918459,2012-05-07T00:00:00.000Z,2012-05-08T00:00:00.000Z
2012-05-08T00:00:00.000Z,575448461,2012-05-08T00:00:00.000Z,2012-05-09T00:00:00.000Z
2012-05-09T00:00:00.000Z,562878115,2012-05-09T00:00:00.000Z,2012-05-10T00:00:00.000Z
2012-05-10T00:00:00.000Z,532252602,2012-05-10T00:00:00.000Z,2012-05-11T00:00:00.000Z
2012-05-11T00:00:00.000Z,499667816,2012-05-11T00:00:00.000Z,2012-05-12T00:00:00.000Z
2012-05-12T00:00:00.000Z,462872585,2012-05-12T00:00:00.000Z,2012-05-13T00:00:00.000Z
2012-05-13T00:00:00.000Z,501124911,2012-05-13T00:00:00.000Z,2012-05-14T00:00:00.000Z
2012-05-14T00:00:00.000Z,567196854,2012-05-14T00:00:00.000Z,2012-05-15T00:00:00.000Z
2012-05-15T00:00:00.000Z,558658949,2012-05-15T00:00:00.000Z,2012-05-16T00:00:00.000Z
2012-05-16T00:00:00.000Z,538053927,2012-05-16T00:00:00.000Z,2012-05-17T00:00:00.000Z
2012-05-17T00:00:00.000Z,535767013,2012-05-17T00:00:00.000Z,2012-05-18T00:00:00.000Z
2012-05-18T00:00:00.000Z,506303345,2012-05-18T00:00:00.000Z,2012-05-19T00:00:00.000Z
2012-05-19T00:00:00.000Z,463953903,2012-05-19T00:00:00.000Z,2012-05-20T00:00:00.000Z
2012-05-20T00:00:00.000Z,507298606,2012-05-20T00:00:00.000Z,2012-05-21T00:00:00.000Z
2012-05-21T00:00:00.000Z,574334024,2012-05-21T00:00:00.000Z,2012-05-22T00:00:00.000Z
2012-05-22T00:00:00.000Z,562162184,2012-05-22T00:00:00.000Z,2012-05-23T00:00:00.000Z
2012-05-23T00:00:00.000Z,566572848,2012-05-23T00:00:00.000Z,2012-05-24T00:00:00.000Z
2012-05-24T00:00:00.000Z,556692179,2012-05-24T00:00:00.000Z,2012-05-25T00:00:00.000Z
2012-05-25T00:00:00.000Z,520866796,2012-05-25T00:00:00.000Z,2012-05-26T00:00:00.000Z
2012-05-26T00:00:00.000Z,475056986,2012-05-26T00:00:00.000Z,2012-05-27T00:00:00.000Z
2012-05-27T00:00:00.000Z,510438612,2012-05-27T00:00:00.000Z,2012-05-28T00:00:00.000Z
2012-05-28T00:00:00.000Z,567438763,2012-05-28T00:00:00.000Z,2012-05-29T00:00:00.000Z
2012-05-29T00:00:00.000Z,584073598,2012-05-29T00:00:00.000Z,2012-05-30T00:00:00.000Z
2012-05-30T00:00:00.000Z,586766680,2012-05-30T00:00:00.000Z,2012-05-31T00:00:00.000Z
2012-05-31T00:00:00.000Z,563007259,2012-05-31T00:00:00.000Z,2012-06-01T00:00:00.000Z
2012-06-01T00:00:00.000Z,521977290,2012-06-01T00:00:00.000Z,2012-06-02T00:00:00.000Z
2012-06-02T00:00:00.000Z,479706350,2012-06-02T00:00:00.000Z,2012-06-03T00:00:00.000Z
2012-06-03T00:00:00.000Z,531086179,2012-06-03T00:00:00.000Z,2012-06-04T00:00:00.000Z
2012-06-04T00:00:00.000Z,588103987,2012-06-04T00:00:00.000Z,2012-06-05T00:00:00.000Z
2012-06-05T00:00:00.000Z,596750864,2012-06-05T00:00:00.000Z,2012-06-06T00:00:00.000Z
2012-06-06T00:00:00.000Z,571882788,2012-06-06T00:00:00.000Z,2012-06-07T00:00:00.000Z
2012-06-07T00:00:00.000Z,553670769,2012-06-07T00:00:00.000Z,2012-06-08T00:00:00.000Z
2012-06-08T00:00:00.000Z,523037198,2012-06-08T00:00:00.000Z,2012-06-09T00:00:00.000Z
2012-06-09T00:00:00.000Z,485422887,2012-06-09T00:00:00.000Z,2012-06-10T00:00:00.000Z
2012-06-10T00:00:00.000Z,527827853,2012-06-10T00:00:00.000Z,2012-06-11T00:00:00.000Z
2012-06-11T00:00:00.000Z,575378971,2012-06-11T00:00:00.000Z,2012-06-12T00:00:00.000Z
2012-06-12T00:00:00.000Z,579419861,2012-06-12T00:00:00.000Z,2012-06-13T00:00:00.000Z
2012-06-13T00:00:00.000Z,567723120,2012-06-13T00:00:00.000Z,2012-06-14T00:00:00.000Z
2012-06-14T00:00:00.000Z,552055315,2012-06-14T00:00:00.000Z,2012-06-15T00:00:00.000Z
2012-06-15T00:00:00.000Z,514103505,2012-06-15T00:00:00.000Z,2012-06-16T00:00:00.000Z
2012-06-16T00:00:00.000Z,477127447,2012-06-16T00:00:00.000Z,2012-06-17T00:00:00.000Z
2012-06-17T00:00:00.000Z,504965036,2012-06-17T00:00:00.000Z,2012-06-18T00:00:00.000Z
2012-06-18T00:00:00.000Z,562285442,2012-06-18T00:00:00.000Z,2012-06-19T00:00:00.000Z
2012-06-19T00:00:00.000Z,564449115,2012-06-19T00:00:00.000Z,2012-06-20T00:00:00.000Z
2012-06-20T00:00:00.000Z,554002740,2012-06-20T00:00:00.000Z,2012-06-21T00:00:00.000Z
2012-06-21T00:00:00.000Z,541552400,2012-06-21T00:00:00.000Z,2012-06-22T00:00:00.000Z
2012-06-22T00:00:00.000Z,510077285,2012-06-22T00:00:00.000Z,2012-06-23T00:00:00.000Z
2012-06-23T00:00:00.000Z,478568613,2012-06-23T00:00:00.000Z,2012-06-24T00:00:00.000Z
2012-06-24T00:00:00.000Z,504870150,2012-06-24T00:00:00.000Z,2012-06-25T00:00:00.000Z
2012-06-25T00:00:00.000Z,561523824,2012-06-25T00:00:00.000Z,2012-06-26T00:00:00.000Z
2012-06-26T00:00:00.000Z,553851802,2012-06-26T00:00:00.000Z,2012-06-27T00:00:00.000Z
2012-06-27T00:00:00.000Z,536865991,2012-06-27T00:00:00.000Z,2012-06-28T00:00:00.000Z
2012-06-28T00:00:00.000Z,521391468,2012-06-28T00:00:00.000Z,2012-06-29T00:00:00.000Z
2012-06-29T00:00:00.000Z,501071957,2012-06-29T00:00:00.000Z,2012-06-30T00:00:00.000Z
2012-06-30T00:00:00.000Z,460065954,2012-06-30T00:00:00.000Z,2012-07-01T00:00:00.000Z
2012-07-01T00:00:00.000Z,490183790,2012-07-01T00:00:00.000Z,2012-07-02T00:00:00.000Z
2012-07-02T00:00:00.000Z,545517141,2012-07-02T00:00:00.000Z,2012-07-03T00:00:00.000Z
2012-07-03T00:00:00.000Z,545526365,2012-07-03T00:00:00.000Z,2012-07-04T00:00:00.000Z
2012-07-04T00:00:00.000Z,527165467,2012-07-04T00:00:00.000Z,2012-07-05T00:00:00.000Z
2012-07-05T00:00:00.000Z,522007674,2012-07-05T00:00:00.000Z,2012-07-06T00:00:00.000Z
2012-07-06T00:00:00.000Z,506603442,2012-07-06T00:00:00.000Z,2012-07-07T00:00:00.000Z
2012-07-07T00:00:00.000Z,464995725,2012-07-07T00:00:00.000Z,2012-07-08T00:00:00.000Z
2012-07-08T00:00:00.000Z,494939539,2012-07-08T00:00:00.000Z,2012-07-09T00:00:00.000Z
2012-07-09T00:00:00.000Z,547768340,2012-07-09T00:00:00.000Z,2012-07-10T00:00:00.000Z
2012-07-10T00:00:00.000Z,531029852,2012-07-10T00:00:00.000Z,2012-07-11T00:00:00.000Z
2012-07-11T00:00:00.000Z,545725015,2012-07-11T00:00:00.000Z,2012-07-12T00:00:00.000Z
2012-07-12T00:00:00.000Z,530772390,2012-07-12T00:00:00.000Z,2012-07-13T00:00:00.000Z
2012-07-13T00:00:00.000Z,514619451,2012-07-13T00:00:00.000Z,2012-07-14T00:00:00.000Z
2012-07-14T00:00:00.000Z,472336770,2012-07-14T00:00:00.000Z,2012-07-15T00:00:00.000Z
2012-07-15T00:00:00.000Z,494028671,2012-07-15T00:00:00.000Z,2012-07-16T00:00:00.000Z
2012-07-16T00:00:00.000Z,543608544,2012-07-16T00:00:00.000Z,2012-07-17T00:00:00.000Z
2012-07-17T00:00:00.000Z,539588599,2012-07-17T00:00:00.000Z,2012-07-18T00:00:00.000Z
2012-07-18T00:00:00.000Z,531247355,2012-07-18T00:00:00.000Z,2012-07-19T00:00:00.000Z
2012-07-19T00:00:00.000Z,511127863,2012-07-19T00:00:00.000Z,2012-07-20T00:00:00.000Z
2012-07-20T00:00:00.000Z,509701846,2012-07-20T00:00:00.000Z,2012-07-21T00:00:00.000Z
2012-07-21T00:00:00.000Z,462058825,2012-07-21T00:00:00.000Z,2012-07-22T00:00:00.000Z
2012-07-22T00:00:00.000Z,493932122,2012-07-22T00:00:00.000Z,2012-07-23T00:00:00.000Z
2012-07-23T00:00:00.000Z,548575485,2012-07-23T00:00:00.000Z,2012-07-24T00:00:00.000Z
2012-07-24T00:00:00.000Z,557096202,2012-07-24T00:00:00.000Z,2012-07-25T00:00:00.000Z
2012-07-25T00:00:00.000Z,542604148,2012-07-25T00:00:00.000Z,2012-07-26T00:00:00.000Z
2012-07-26T00:00:00.000Z,541132255,2012-07-26T00:00:00.000Z,2012-07-27T00:00:00.000Z
2012-07-27T00:00:00.000Z,521507888,2012-07-27T00:00:00.000Z,2012-07-28T00:00:00.000Z
2012-07-28T00:00:00.000Z,478174404,2012-07-28T00:00:00.000Z,2012-07-29T00:00:00.000Z
2012-07-29T00:00:00.000Z,502990554,2012-07-29T00:00:00.000Z,2012-07-30T00:00:00.000Z
2012-07-30T00:00:00.000Z,556819236,2012-07-30T00:00:00.000Z,2012-07-31T00:00:00.000Z
2012-07-31T00:00:00.000Z,546367334,2012-07-31T00:00:00.000Z,2012-08-01T00:00:00.000Z
2012-08-01T00:00:00.000Z,538297640,2012-08-01T00:00:00.000Z,2012-08-02T00:00:00.000Z
2012-08-02T00:00:00.000Z,530706937,2012-08-02T00:00:00.000Z,2012-08-03T00:00:00.000Z
2012-08-03T00:00:00.000Z,537031191,2012-08-03T00:00:00.000Z,2012-08-04T00:00:00.000Z
2012-08-04T00:00:00.000Z,493678698,2012-08-04T00:00:00.000Z,2012-08-05T00:00:00.000Z
2012-08-05T00:00:00.000Z,500765968,2012-08-05T00:00:00.000Z,2012-08-06T00:00:00.000Z
2012-08-06T00:00:00.000Z,521785865,2012-08-06T00:00:00.000Z,2012-08-07T00:00:00.000Z
2012-08-07T00:00:00.000Z,540270092,2012-08-07T00:00:00.000Z,2012-08-08T00:00:00.000Z
2012-08-08T00:00:00.000Z,540281827,2012-08-08T00:00:00.000Z,2012-08-09T00:00:00.000Z
2012-08-09T00:00:00.000Z,524626885,2012-08-09T00:00:00.000Z,2012-08-10T00:00:00.000Z
2012-08-10T00:00:00.000Z,518981412,2012-08-10T00:00:00.000Z,2012-08-11T00:00:00.000Z
2012-08-11T00:00:00.000Z,469908822,2012-08-11T00:00:00.000Z,2012-08-12T00:00:00.000Z
2012-08-12T00:00:00.000Z,494495166,2012-08-12T00:00:00.000Z,2012-08-13T00:00:00.000Z
2012-08-13T00:00:00.000Z,555699324,2012-08-13T00:00:00.000Z,2012-08-14T00:00:00.000Z
2012-08-14T00:00:00.000Z,541442614,2012-08-14T00:00:00.000Z,2012-08-15T00:00:00.000Z
2012-08-15T00:00:00.000Z,537081158,2012-08-15T00:00:00.000Z,2012-08-16T00:00:00.000Z
2012-08-16T00:00:00.000Z,502868308,2012-08-16T00:00:00.000Z,2012-08-17T00:00:00.000Z
2012-08-17T00:00:00.000Z,508303525,2012-08-17T00:00:00.000Z,2012-08-18T00:00:00.000Z
2012-08-18T00:00:00.000Z,469553581,2012-08-18T00:00:00.000Z,2012-08-19T00:00:00.000Z
2012-08-19T00:00:00.000Z,491843749,2012-08-19T00:00:00.000Z,2012-08-20T00:00:00.000Z
2012-08-20T00:00:00.000Z,574462446,2012-08-20T00:00:00.000Z,2012-08-21T00:00:00.000Z
2012-08-21T00:00:00.000Z,582473985,2012-08-21T00:00:00.000Z,2012-08-22T00:00:00.000Z
2012-08-22T00:00:00.000Z,563486988,2012-08-22T00:00:00.000Z,2012-08-23T00:00:00.000Z
2012-08-23T00:00:00.000Z,557736972,2012-08-23T00:00:00.000Z,2012-08-24T00:00:00.000Z
2012-08-24T00:00:00.000Z,539730466,2012-08-24T00:00:00.000Z,2012-08-25T00:00:00.000Z
2012-08-25T00:00:00.000Z,483988929,2012-08-25T00:00:00.000Z,2012-08-26T00:00:00.000Z
2012-08-26T00:00:00.000Z,522160894,2012-08-26T00:00:00.000Z,2012-08-27T00:00:00.000Z
2012-08-27T00:00:00.000Z,574729677,2012-08-27T00:00:00.000Z,2012-08-28T00:00:00.000Z
2012-08-28T00:00:00.000Z,579599211,2012-08-28T00:00:00.000Z,2012-08-29T00:00:00.000Z
2012-08-29T00:00:00.000Z,568093045,2012-08-29T00:00:00.000Z,2012-08-30T00:00:00.000Z
2012-08-30T00:00:00.000Z,568223726,2012-08-30T00:00:00.000Z,2012-08-31T00:00:00.000Z
2012-08-31T00:00:00.000Z,555040434,2012-08-31T00:00:00.000Z,2012-09-01T00:00:00.000Z
2012-09-01T00:00:00.000Z,492991357,2012-09-01T00:00:00.000Z,2012-09-02T00:00:00.000Z
2012-09-02T00:00:00.000Z,516634446,2012-09-02T00:00:00.000Z,2012-09-03T00:00:00.000Z
2012-09-03T00:00:00.000Z,561087174,2012-09-03T00:00:00.000Z,2012-09-04T00:00:00.000Z
2012-09-04T00:00:00.000Z,583968726,2012-09-04T00:00:00.000Z,2012-09-05T00:00:00.000Z
2012-09-05T00:00:00.000Z,575970814,2012-09-05T00:00:00.000Z,2012-09-06T00:00:00.000Z
2012-09-06T00:00:00.000Z,569776033,2012-09-06T00:00:00.000Z,2012-09-07T00:00:00.000Z
2012-09-07T00:00:00.000Z,546044192,2012-09-07T00:00:00.000Z,2012-09-08T00:00:00.000Z
2012-09-08T00:00:00.000Z,520968037,2012-09-08T00:00:00.000Z,2012-09-09T00:00:00.000Z
2012-09-09T00:00:00.000Z,554049688,2012-09-09T00:00:00.000Z,2012-09-10T00:00:00.000Z
2012-09-10T00:00:00.000Z,594376838,2012-09-10T00:00:00.000Z,2012-09-11T00:00:00.000Z
2012-09-11T00:00:00.000Z,606515565,2012-09-11T00:00:00.000Z,2012-09-12T00:00:00.000Z
2012-09-12T00:00:00.000Z,598490010,2012-09-12T00:00:00.000Z,2012-09-13T00:00:00.000Z
2012-09-13T00:00:00.000Z,599601002,2012-09-13T00:00:00.000Z,2012-09-14T00:00:00.000Z
2012-09-14T00:00:00.000Z,551767175,2012-09-14T00:00:00.000Z,2012-09-15T00:00:00.000Z
2012-09-15T00:00:00.000Z,492655099,2012-09-15T00:00:00.000Z,2012-09-16T00:00:00.000Z
2012-09-16T00:00:00.000Z,539469946,2012-09-16T00:00:00.000Z,2012-09-17T00:00:00.000Z
2012-09-17T00:00:00.000Z,594935809,2012-09-17T00:00:00.000Z,2012-09-18T00:00:00.000Z
